936489889	000000	positive	mccain +1 for having a sense of humor (he heard him) #tweetdebate
936490257	000000	negative	Already tired of the Wall Street v Main Street analogies. #tweetdebate
936490363	000000	negative	how annoying are these animations on #Current TV.. reverting to old fashion MSNBC.. #tweetdebate
936490573	000000	positive	Obama +3 for wanting responsibility all the time #tweetdebate
936490584	000000	positive	"Obama: +2 for saying ""we need responsibility all the time, not just during a crisis"" #tweetdebate"
936490983	000000	negative	"@current #current How can you say ""I hope so"" when you are asked the question of voting for something? You should know what yer view is!"
936491401	000000	positive	Obama +1 for calling Mccain out on his history against oversight #tweetdebate
936491702	000000	negative	"""John, ten days ago you said the fundamentals of the economy were strong"" Hilarious #tweetdebate #current"
936491945	000000	negative	McCain -1 for wearing a tie that makes my eyes sore. #tweetdebate
936492182	000000	positive	@nohype good point!
936492695	000000	negative	McCain -1 for a total non-answer #tweetdebate
936493022	000000	negative	"-1 McCain Contrary statements regarding the state of the economy #tweetdebate"
936493024	000000	negative	Funny if they looked at each other I think the talking points would disappear and they might even be constructive #tweetdebate
936493385	000000	positive	+3 McCain for looking Presidential #tweetdebate
936493427	000000	negative	"Really tired of hearing the word ""mainstreet"" in the debate #tweetdebate"
936493600	000000	positive	Obama +1 for holding McCain accountable for his recent record #tweetdebate
936493694	000000	negative	"Fundamentally, if McCain fundamentally uses ""fundamental"" one more time, I'm gonna go nuts. #tweetdebate"
936493874	000000	negative	McCain -2 Wrong Germany is the biggest exporter. Get your facts together! #tweetdebate
936494071	000000	negative	"#tweetdebate and when, just when are the questions going to be answered instead of campaigning talk?"
936494362	000000	negative	"#tweetdebate -1 Mccain for not answering the question and saying ""the wall street""   between the eyeblinking +hesitation he looks weird"
936494368	000000	positive	+1 pt for McCain for his first direct answer #tweetdebate
936494889	000000	positive	"McCain +1 quotable ""I have a fundamental belief in the strength of the American worker."" #tweetdebate"
936495826	000000	negative	McCain is not answering the questions  #tweetdebate
936495855	000000	negative	McCain likes the bears in Montana joke too much #tweetdebate #current
936495925	000000	negative	-1 McCain should not joke about bear DNA #tweetdebate
936495994	000000	negative	-1 mccain I love bears in montana #tweetdebate
936496070	000000	negative	mccain -1 answer the question!  #tweetdebate
936496087	000000	negative	-1 McCain flag waving pandering about American workers #tweetdebate
936496331	000000	negative	-2 McCain for stringing too many colloquialisms together and post-Reaganomics sensationalism #tweetdebate
936496497	000000	negative	#tweetdebate question: what did McCain learn from his good friend Charles Keating during the S&L bailout?
936496625	000000	positive	#tweetdebate +1 for Obama for shooting straight to the root of the ideological issue. +1 for McCain for admitting the Republican failure.
936497173	000000	negative	McCain -3 for personal attack #tweetdebate
936497675	000000	positive	"McCain +3 quotable - symptoms of this ""disease"" he calls it - resp. to runaway. spending #tweetdebate"
936497930	000000	positive	Mccain +1 for directly differentiating his fiscal policy against Obama (cut spending) #tweetdebate
936498255	000000	negative	mccain -1 for bringing up stupid bear study AGAIN #tweetdebate
936498451	000000	negative	#tweetdebate generic debate so far. They won't even look at each other.
936498987	000000	positive	+1 Obama for calling out the $$ in tax cuts vs $$ in earmarks #tweetdebate
936499750	000000	positive	Obama +2 for putting earmarks in perspective #tweetdebate
936499974	000000	positive	@current #current +1 Obama for bringing up corporate tax cuts at the expense of the middle class. Growing from the bottom up. I like it.
936500191	000000	positive	Obama +1 for tax comment #tweetdebate
936500387	000000	positive	McCain +1 for blowing the whistle on pork barrel spending #tweetdebate
936500418	000000	positive	Obama +2 300 billion dollars wow Tax cut for ordianry American  #tweetdebate
936500866	000000	positive	Grow the economy from the bottom up. +3 to Obama for a nice sound bite. #tweetdebate
936500897	000000	positive	#tweetdebate -1 for McCain for repeating a lot of his talking points *verbatim* he already used since the Republican convention.
936501351	000000	negative	"so far, the debate reminds me of a school yard scolding #tweetdebate"
936501672	000000	negative	computer for their kid? maybe the parents don't have one. #tweetdebate
936501791	000000	positive	Mccain +2 for successful counter to Obama #tweetdebate
936501953	000000	positive	mccain +2 when obama suspended spending #tweetdebate
936502132	000000	negative	@pamelawella is that what makes him look like that? have always wondered..:) #tweetdebate
936502843	000000	negative	Earmark spending has tripled over the last 5 years. Hasn't it been a Republican Administration for the last 7? #obamashot #tweetdebate
936503059	000000	negative	"it's like you can see Obama trying to remember all the ""talking points"" and get his slogans out there #tweetdebate"
936503722	000000	negative	McCain: I don't mean to go back and forth??? I thought this was a debate. #tweetdebate
936503969	000000	positive	"Mccain +1 ""I want to cut spending and taxes"" #tweetdebate"
936504075	000000	negative	"-1 McCain #tweetdebate ""I didn't win Miss Congeniality"" but his VP did!"
936504189	000000	negative	McCain -3 personal attack & -2 does he have evidence for this accusations to Obama #tweetdebate
936504225	000000	positive	"+1 Obama for giving specific data and clearly identifying is plan #tweetdebate"
936504345	000000	negative	"Facebook Blunt Jackson McCain -3 for ongoing personal attacks, irrelevant #tweetdebate. http://tinyurl.com/4fe6hh"
936504394	000000	negative	Obama on the defensive.  #tweetdebate
936504405	000000	negative	#current #tweetdebate #mccainshot Stop interrupting Obama McCain was just about to say my friends
936504460	000000	negative	Mccain: the sherrif?  uh? #tweetdebate #current
936504461	000000	positive	+2 pts for Obama for pouncing back on McCain #tweetdebate
936504484	000000	positive	+10 Obama for calling out the tax breaks given for outsourcing!!! #tweetdebate
936504555	000000	negative	Jim Lehrer is having trouble getting them actually debating... fire up guys! #tweetdebate #debate08
936504645	000000	negative	McCain -1 for failing to address the keystone tax cut issue #tweetdebate
936505458	000000	positive	@current #current THe candidates are starting to interact more with each other. This is good.
936505751	000000	negative	McCain's laugh sounds like Bush's!!  SCARYY!!  #tweetdebate
936505804	000000	negative	#tweetdebate they won't even make eye contact. no one is responding directly
936505931	000000	negative	"McCain seems to start every sentence with ""the point is that...."" #tweetdebate #current"
936506367	000000	positive	#tweetdebate +2 for Obama re middle class income decline
936506398	000000	negative	"#tweetdebate Weird that McPain brings up all the Repub bilksters in jail. He wants to separate himself, but doesn't seem like good strategy!"
936506409	000000	positive	Obama +2 for telling McCain what's up. #tweetdebate
936506709	000000	positive	+1 obama for saying removing earmarks not only way to get back on track #tweetdebate
936506977	000000	negative	McCain cant even look at him..he must have gas! #tweetdebate
936507300	000000	negative	@MaryTrigiani Hilarious line ... would have been better if Palin didn't ... #tweetdebate
936507310	000000	positive	Obama +2 for tackling headon the McCain lie about raising taxes #tweetdebate
936507477	000000	positive	Agreed we can't afford another four #tweetdebate
936507741	000000	positive	#tweetdebate oops... should have been +2 Obama clarifies McCain's fuzzy m
936507871	000000	negative	"I really would like to see Obama & McCain actually engage each other,rather than just talking to the camera #current #tweetdebate"
936508054	000000	negative	#tweetdebate -1 Obama for not answering earmark claim by McCain
936508078	000000	positive	+1 McCain for further explaining the tax plan that Obama is harping on. #tweetdebate
936508498	000000	negative	#tweetdebate McPain: we're exporting jobs 'cause of hi biz taxes. NOT because of cheap labor? Oh geez...
936508612	000000	positive	Obama +1 for laying out his own plan accurately and rebutting earmarks #tweetdebate
936508719	000000	positive	"Face it Obama is going to win regardless of debates, He has the youth voters on his side. #current #tweetdebate"
936509631	000000	negative	McCain really believes earmarks got us into this mess and tax cuts will get us out of it? #tweetdebate
936509810	000000	negative	McCain - have you tried buying health insurance for $5000 a year? #tweetdebate
936509870	000000	negative	"#tweetdebate looks like McCain can't make eye contact with Obama and respond directly to him. dang! there goes ""my friends"" again."
936509906	000000	negative	@current #current How can you give all those tax breaks and expect the economy to not go futher into the hole?
936509924	000000	negative	McCain wants us to read his lips #tweetdebate
936509930	000000	negative	@davidweiner You're playing that game?  I'm drinking everytime I hear #economy.
936509958	000000	negative	"McCain -1 avoiding the question? wait, waht was the question exactly.. #tweetdebate"
936510098	000000	negative	McCain -1 for failing (again) to heed the moderator's instructions #tweetdebate
936510612	000000	positive	"#tweetdebate Sen O doesn't know what ""rich"" is. How many houses does McPain have again?"
936510788	000000	positive	Sen McCain would be a very popular President - $5000 tax refund per family!  #tweetdebate
936510964	000000	positive	"Mccain +2 for McCain's sticking $932 MILLION to Obama, putting him on the defense, while explaining his tax policy. #tweetdebate #current"
936511016	000000	negative	"Because I don't have an HDTV, McCain's moire-effect tie is giving me a skull-crushing headache #tweetdebate"
936511049	000000	negative	"@current  Ah yes, the pot and the kettle are debating who is to blame for the proverbial heat in the kitchen.  #current"
936511288	000000	negative	Mccain -1 for looking down and grinning #tweetdebate
936511636	000000	positive	Obama +1 for good response to tax / rich challenge #tweetdebate
936511652	000000	positive	Obama +2 for successful response to the business tax issue #tweetdebate
936511747	000000	positive	+2 Obama for not letting McCain off the hook re: tax cuts #tweetdebate
936511947	000000	positive	Obama +3 for loop hole's. That's exactly how it is! #tweetdebate
936512032	000000	negative	-1 mccain for floating idea of $5k tax cuts #tweetdebate
936512119	000000	positive	+5 Obama for teling the truth about business taxes. You just want to add a tax benefit ON TOP of the loopholes #tweetdebate
936512543	000000	positive	+1 Obama calling out taxation on health benefits #current #tweetdebate
936512587	000000	positive	"Obama +2 better argument comp to Mccain, more comprehensive for me #Tweetdebate"
936513186	000000	positive	#tweetdebate 95 percent of you will get a tax break.  +5 for Obama's detail
936513239	000000	negative	"#tweetdebate PLEEZE people, can we elect someone this time around who is SMART and ARTICULATE? F*ck having a beer with him/her..."
936513359	000000	negative	#tweetdebate -3 McCain untasty comment about Obama not knowing about household income and wealth
936513363	000000	negative	-1 McCain for breaking the debate rules. #tweetdebate
936513714	000000	positive	they're both getting a little fired up.  #Tweetdebate
936514134	000000	negative	"Mccain -3 personal attack and don't like the quote again ""walk the walk..talk the talk stuff"" nope doesn't work for me #Tweetdebate"
936514273	000000	positive	Obama +3 zing taxes on health care benefits #tweetdebate
936514643	000000	positive	"+1 mccain for saying ""festooned"" #tweetdebate"
936514698	000000	negative	#tweetdebate McCain can only play one tune.
936514798	000000	negative	Health care costs and social spending sounds like chump change compared with Corporate Welfare. #current #tweetdebate #debate08
936515442	000000	positive	McCain +1 for using concrete examples. #tweetdebate
936515529	000000	positive	McCain +3 liking his proposed tax system #tweetdebate
936515553	000000	negative	-3 McCain for taling in circles. I don't understand what he is saying. #tweetdebate
936515597	000000	positive	"Current TV stuff is kind of neat, but will opt for the HD feed on CNN #tweetdebate Will DVR most of the last hour due to Sharks game"
936515629	000000	negative	"How long until McCain notes the amount of times Obama voted ""Present"" rather than Yea or Nay? #tweetdebate"
936515745	000000	positive	Obama +1 for wanting to close corporate tax loopholes - not just cut taxes. #tweetdebate
936516081	000000	negative	-1 Obama for breaking the debate rules and walking over the moderator. #tweetdebate
936516280	000000	negative	McCain -1 for hogging the mic. #tweetdebate
936516523	000000	negative	"#tweetdebate Obama right to focus on issues in deregulation, and McCain ignoring these issues"
936517059	000000	positive	+1 obama for mentioning $4b oil co tax cuts   #tweetdebate
936517219	000000	positive	#tweetdebate Obama is insisting that McCain back up his claims with facts.
936517349	000000	negative	McCain -1 weird smirking/laughing #tweetdebate
936517836	000000	negative	@current #current Obama is stuttering too much. Sounds like Porky Big
936518439	000000	negative	Financial rescue?  More like financial bailout!  #tweetdebate
936519668	000000	positive	#tweetdebate McPain is getting pwnd ahahah
936519680	000000	negative	-3 McCain still attacking Obama (and spends more time looking at the podium) and -5 for that smile #tweetdebate
936519897	000000	positive	"Obama +3 quotable - ""energy indepedence"" ok. #tweetdebate"
936519904	000000	positive	vote obama!#tweetdebate
936520097	000000	negative	I only just remembered that this was a foreign policy debate. #tweetdebate #current #debate08
936520121	000000	positive	Obama energy independence +3 #tweetdebate
936520155	000000	positive	Obama +1 for asserting clear priorities #tweetdebate
936520256	000000	negative	-1 Obama for too many disclaimers re: potential economic recovery plan #tweetdebate
936520483	000000	positive	#tweetdebate Obama mntions energy independence and health care as budget priorities -- also education
936520938	000000	negative	"@current Healthcare is a financial killer in our capitalist society, oh the irony.  #current"
936521361	000000	negative	"@MaryTrigiani Yes, when she lost Miss Alaska."
936521419	000000	negative	-1 to Obama for leaving out conservation in the list of things that will free us from foreign oil #tweetdebate
936521502	000000	positive	"Yes, we have to invest in science, math and technology.  We are 25th in the world in those now.  HORRIBLE.  Good point Obama #tweetdebate"
936521570	000000	negative	What is obama talking about with electricity? #current #tweetdebate
936521747	000000	positive	Obama +2 for education and science and infrastructure comment #tweetdebate
936521972	000000	positive	Obama +1 for infrastructure. #tweetdebate
936522104	000000	negative	"ok, obama, people are glazing.  #tweetdebate"
936522152	000000	negative	"Obama -1 what are you ""giving up"" in terms of spending exactly #tweetdebate"
936522187	000000	positive	"whoa! Obama ""broadband lines""  think Mccain caught that? #tweetdebate"
936522406	000000	positive	New electrical grid - interesting - I haven't heard Obama talk about that before #debate08 #tweetdebate #current #momocrats
936522501	000000	negative	China also let infants drink tainted milk do we REALLY want to be like them?? #debate08 #maccainshot #obamashot #tweetdebate #current
936523073	000000	negative	slipped that in  #tweetdebate
936523206	000000	negative	McCain -3 another personal attack  #tweetdebate
936523275	000000	positive	+1 mccain talking about how far obama is across the aisle #tweetdebate
936523447	000000	positive	Obama +3 for having most liberal voting record #tweetdebate
936523593	000000	negative	"#tweetdebate ""I oppose"" drinking game -- bottoms up!"
936523703	000000	negative	"-3 McCain Personal attack, it is hard to reach across the aisle when one is that far to the left. #tweetdebate"
936523786	000000	positive	mccain +1 for eliminating ethanol subsidies #tweetdebate
936523810	000000	positive	"+5 Obama for alt energy, rural broadband, affordable college, healthcare #current #tweetdebate"
936523873	000000	positive	McCain +3 for good sound bite about reaching so far across the aisle from that far left #tweetdebate
936524002	000000	negative	-2 McCain for redundancy #tweetdebate
936524077	000000	negative	@current #current How in this day and age can you deny help to anyone who wants to produce alternative fuel -4 McCain
936524324	000000	positive	#3 Obama #tweetdebate Obama commits to broadband for rural areas. thats the #1 priority for Coos Co. NH. @blendahtom @kramsey
936524912	000000	negative	"#tweetdebate How many people know what ""cost-plus"" contracts are? I wouldn't know if I hadn't worked for construction-related clients."
936525016	000000	negative	McCain -1 for false claims on Obama's voting record. #tweetdebate
936525121	000000	negative	"#tweetdebate defence contract inefficiency in contracts not the problem, a symptom, warring foreign policy is the REAL problem"
936525158	000000	negative	"Unfortunately, Obama didn't answer the question of what would he cut...#debate08 #tweetdebate"
936525295	000000	positive	"McCain +1 for use of the word ""festooned"" #tweetdebate"
936525378	000000	positive	#tweetdebate We have to do away with no-bid contracts
936525661	000000	negative	-3 pts simply because McCain said he's against ethanol subsidies. boo...#tweetdebate
936526171	000000	negative	The moderator looked scary just now  #current #tweetdebate
936526239	000000	negative	Mccain +3 examine quote ok.. but -1 not answering the question #tweetdebate
936526625	000000	positive	+1 Lehrer calling out both candidate's lack of commitment to change #tweetdebate
936526672	000000	negative	"-1 Obama for his crazy stuttering. Slow down, think and THEN speak #tweetdebate"
936526921	000000	positive	"+2 Obama math, science, space program, and new infrastructure for new energy #tweetdebate"
936526932	000000	negative	McCain -2 for false statement Obama does not have the most liberal record  #tweetdebate
936527197	000000	positive	"""I know how to do this"" I can fix this"" damn you!  #tweetdebate #current"
936527238	000000	positive	McCain +2 defense spending cuts #tweetdebate
936527240	000000	negative	McCain -2 for bringing federal prison into every question; is he thinking he's lucky not to be there himself? think Keating #tweetdebate
936527280	000000	positive	+1 McLehrer. I think Jim wins the debate. McLehrer for president! #tweetdebate
936528028	000000	positive	Obama +2 for crediting McCain where they agree. #tweetdebate
936528118	000000	negative	McCain -1 for mischaracterizing a naval program #tweetdebate
936528138	000000	positive	"Obama +3 clearly saying 'what he will give up or not"" re: energy etc. #tweetdebate"
936528339	000000	positive	+2 lehrer for calling them on their lack of cajones  to suggest new plans for bailout  #tweetdebate
936528602	000000	positive	"+3 Obama for alt energy, rural broadband, affordable college, healthcare #current #tweetdebate"
936528834	000000	positive	"Obama +3 ""Me being liberal, that's just me opposing Bush"" #tweetdebate"
936529425	000000	negative	"#tweetdebate hahahah...""wildly liberal"" is just me opposing bush's wrongheaded policies"
936529720	000000	positive	Google for gov't - good sound bite from Obama. #tweetdebate
936529747	000000	positive	@current #current +1 for bringing your successes with people from across the aisle. Nice comeback from McCain attack +1 Obama
936529775	000000	negative	Google for government? huh? #tweetdebate
936529789	000000	negative	-1 Obama not answering question about specific cuts #tweetdebate
936529795	000000	positive	Obama +1 for pushing transparency #tweetdebate
936530170	000000	negative	"Obama - ""Where's the teleprompter and cue cards!?"" #current #tweetdebate"
936530349	000000	positive	+3 obama for pointing out liberal voting record = opposing bush policies #tweetdebate
936530447	000000	positive	Lehrer +10 for calling both of them out on not answering the question #tweetdebate
936530910	000000	negative	Obama -1 for evading question on what to cut #tweetdebate
936531219	000000	negative	Dang tweeting while pausing the Tivo is not the right thing to do #current #debate08 #tweetdebate
936531236	000000	negative	Where's the foreign policy part of the debate??? :S  #tweetdebate #current
936531392	000000	negative	McCain -1 for evading question on what to cut #tweetdebate
936531490	000000	negative	#tweetdebate Using a hatchet when you need a scalpel. #obamashot
936531637	000000	negative	Obama soundbite: problem with a spending freeze is youre using a hatchet when you need a scalpel #tweetdebate
936531665	000000	negative	Mccain -1 what? spending freeze ??? unclear at all #tweetdebate
936531852	000000	positive	#tweetdebate +2 for Obama for pointing out that McCain's health care plan will start taxing health insurance benefits
936532209	000000	negative	Close ups of Obama make him look old  #current #tweetdebate
936532362	000000	negative	Obama- I wanna keep spending money--his Early Childhood education is full of crap. #current #tweetdebate
936532467	000000	negative	-3 mccain #tweetdebate spending freeze for everything but defense -- what about our children? our education? energy independence?
936532627	000000	positive	Obama +2 hatchet instead of scapel #tweetdebate
936532660	000000	positive	"#tweetdebate Niiice, a hatchet where you need  a scalpel."
936532794	000000	positive	Obama +2 for successful rebuttal of simplistic solutions #tweetdebate
936533004	000000	positive	Obama +3 for Google for govt idea #tweetdebate
936533178	000000	positive	"+3 Obama for quotable sound bite, ""using a hatchet when you need a scalpel"" #tweetdebate"
936533195	000000	negative	"@current Damn, McCain just had to play the terrorist card. #current"
936533585	000000	positive	#tweetdebate I like the hatchet/scalpel line.
936533757	000000	negative	more nukes is not the answer #tweetdebate
936534020	000000	negative	-1 McCain's off topic on counterpoint about spending cuts    #tweetdebate
936534217	000000	negative	"McCain really shouldn't think off the cuff, he'll paint himself into a corner very quickly  #tweetdebate #current"
936534459	000000	negative	Bill pissed  #tweetdebate  he's like 'step up'!
936534522	000000	negative	McCain -1 for a stunt. Spending freeze is classical BS #tweetdebate
936534564	000000	negative	-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate
936534603	000000	negative	What the heck is the line graph at the bottom of CNN's screen? Looks like my pulse! #tweetdebate
936535256	000000	negative	Yes Obama I want to hear more about your superiority  #current #tweetdebate
936535326	000000	positive	+3 Obama #tweetdebate  putting priority on children and education
936535451	000000	negative	McCain -2 Nuclear power is limited too dude! By 2050 we are out of Uranium! And your power plant is done in 2030 #tweetdebate
936535730	000000	positive	"Obama +1 for a clear, responsible answer to the empty-headed spending freeze #tweetdebate"
936535778	000000	positive	Lerher is bringing the heat w/ questions. #current #tweetdebate
936535823	000000	positive	great examples by Obama #tweetdebate
936535852	000000	negative	Roosevelt again. shit. he needs to throw down  #tweetdebate
936536294	000000	negative	lehrer constantly rephrasing questions - mccain rambles too much to cover his talking points. -1 mccain #tweetdebate
936536308	000000	positive	Obama +3 comparing plans to rosevelt's accomplishments #tweetdebate
936536309	000000	negative	"-1 pt for Jim Leher for asking a stupid question: ""will the economic failure change the way you rule as president?"" uh...YEAH. #tweetdebate"
936536365	000000	positive	"That's a great answer Barack! #obama #current, #debate08, #tweetdebate"
936536704	000000	negative	@orbitaldiamonds IKR? Absolutely ridiculous.
936536791	000000	positive	@JustinGunn this is the coolest thing I've seen on TV since the pilot episode of Heroes :-)
936537030	000000	positive	"Obama +1 for first to bring up ""values #tweetdebate"
936537134	000000	negative	"#tweetdebate -Google for government-uh, did anyone vote against that?  Voice votes on slam dunk legislation isn't a record of accomplishment"
936537270	000000	negative	Spending freeze? Really McCain? #tweetdebate
936537316	000000	positive	"@current Google versus terrorists, who wins?  Google will straight track those bastards... #current"
936537359	000000	negative	#tweetdebate agree with Obama - McCain hatchett job -ive step. We need a scalpel. Granularity of growth argument.
936537706	000000	negative	"@Condoulo oh boy good point, I doubt I would vote for her milf GMilf etc self anyway."
936537723	000000	positive	+3 Obama for quoteable. Mccain is a hatchet I am a scapel comment. #tweetdebate
936537735	000000	positive	At least Obama is stressing this healthcare issue #tweetdebate
936537808	000000	positive	+2 Obama for clearly articulating that he will cut spending and saying how. #tweetdebate
936537942	000000	negative	McCain -3 for total nonsense #tweetdebate
936538123	000000	negative	Obama - spending on healthcare--he couldn't admit that this spending must stop!   #current #tweetdebate
936538172	000000	negative	-1 McCain for not having a clue how many people can't afford a doctor at all #tweetdebate
936538267	000000	negative	McCain -1 for evading question on what to cut #tweetdebate
936538469	000000	negative	both -2 for saying the same thing over and over again. I know it's because people won't get it otherwise. People -3 ??? #tweetdebate
936538596	000000	positive	+10 to Obama for pointing out that he will not leave out healthcare on a spending contraction #tweetdebate
936538876	000000	positive	#tweetdebate - McCain calls for a spending freeze! - that's what conservatives (and other fiscally responsible Americans) want to hear.
936539182	000000	positive	#tweetdebate +3 for Obama... spending freeze is you're using a hatchet when you need a scapel
936539336	000000	positive	obama +2 for not reacting with mccain-like annoying smile while listening #tweetdebate
936539562	000000	positive	+3 obama #tweetdebate for mentioning health care first. where IS that issue in all this discussion of priorities ?? McCain has no plan
936539583	000000	negative	"#current #tweetdebate people without healthcare don't have those decisions to make, McCain."
936539673	000000	negative	-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate
936539703	000000	negative	"Cut spending, Cut spending Cut spending Cut spending Cut spending :S  #tweetdebate #current"
936539719	000000	negative	"#tweetdebate McCain -2 broken record ""cut spending"". Big ""duh""..."
936539862	000000	negative	@usermac if McCain is a cool beverage it's a plastic tumbler of prune juice.  So unpleasant and cramp inducing.
936539999	000000	negative	"#tweetdebate we can handle banks over to the federal government, but not healthcare?"
936540016	000000	positive	@Condoulo but I do like @phillyd sxephil's plan of her hot legs. That's a good youtube video
936540089	000000	positive	Mccain +2 for dinging Obama on his high-cost health care policy #tweetdebate
936540200	000000	negative	@current #current Spending got out of control under REPUBLICAN presidency.
936540669	000000	negative	"#tweetdebate - McCain calls for all energy alternatives, including Nuclear!  McCain also says Climate Change.  Boo."
936540678	000000	negative	I think Obama miscalculated with not supporting a safe nuclear power program. #tweetdebate
936540794	000000	negative	McCain -3 for another complete mischaracterization of reality (debt to china is utterly irrelevant) #tweetdebate
936540902	000000	positive	McCain +1 spending china #tweetdebate
